date,consignor_name,origin_country,commodity_code,description,customs_value_dkk,customs_duty,invoice_currency,net_mass,border_mot,inland_mot,cpc,duty_regime_code,shipments
2025-08-15,Unique Furniture A/S,CN,3926909290,Air bed VELOUR DURABEAM,68077.83,4425.06,DKK,766.9,1,3,4071000,100,1
2025-07-13,Intex Development Company Ltd,VN,9401710000,Dining chair JONSTRUP,9719.3,0.0,DKK,119.8,3,3,4000000,100,1
2025-04-18,Actona Company A/S,CN,9404219000,Mattress GULDAGER sort,15578.58,576.41,EUR,292.8,1,3,4000000,100,1
2025-10-09,Multi Lines International Co. Ltd.,CN,9401300000,Office chair GUDHJEM,3867.96,0.0,USD,32.7,3,3,4000000,300,1
2025-04-22,Zolo,MY,7013990090,Glass vase ROMO,8178.96,899.69,DKK,115.7,1,3,4000000,100,1
2025-04-16,Multi Lines International Co. Ltd.,CN,9404909000,Duvet 200g HIMMELBJERG grå,12408.46,459.11,NOK,191.3,3,3,4000000,100,1
2025-02-17,ScanCom International A/S,CN,9401610000,Lounge set VONGE,105786.4,0.0,DKK,2386.5,1,2,4000000,100,1
2025-08-08,Actona Company A/S,UA,9401790000,Recliner chair STOUBY sort,134036.92,0.0,EUR,1258.9,1,3,4000000,100,1
2025-03-26,JYSK A/S,VN,6301401000,Blanket SKAGEN grå,213889.31,25666.72,EUR,1918.2,1,3,4000000,100,1
2025-11-26,Schou,ID,7013990090,Glass vase ROMO,75267.76,8279.45,EUR,1350.7,1,3,4000000,100,1
2025-05-25,Trade Point A/S,CN,9403208000,Lounge set FJELLERUP,13484.53,0.0,EUR,193.4,3,3,4000000,100,1
2025-09-17,Zolo,CN,9404219000,Pillow KRONBORG,17917.56,0.0,DKK,155.6,1,3,4000000,300,1
2025-07-26,JYSK A/S,PK,6302310000,Bed linen NEXO,664562.78,79747.53,DKK,9761.5,1,2,4000000,100,1
2025-07-04,Trade Point A/S,CN,6302310000,Bed linen NEXO,24589.88,0.0,EUR,300.0,3,3,4000000,300,1
2025-04-05,Unique Furniture A/S,CN,9401710000,Dining chair JONSTRUP,76184.35,0.0,EUR,1819.6,3,3,4000000,100,1
2025-07-15,SourceByNet Pte. Ltd.,CN,9403601000,Bookshelf TAMBOHUSE,142096.52,0.0,EUR,1372.1,1,3,4000000,100,1
2025-06-24,SourceByNet Pte. Ltd.,CN,9403601000,Bookshelf TAMBOHUSE,445281.53,0.0,DKK,6176.1,1,3,4000000,100,1
2025-11-14,Unique Furniture A/S,CN,9401790000,Recliner chair STOUBY,10769.34,0.0,DKK,184.1,1,4,4000000,100,1
2025-07-28,Multi Lines International Co. Ltd.,BD,9403208000,Lounge set FJELLERUP,5479.71,0.0,EUR,131.0,1,2,4000000,100,1
2025-07-13,"Healthcare Co., LTD",CN,6301901000,Blanket SKAGEN,19172.09,2300.65,NOK,219.1,3,3,4000000,100,1
2025-07-19,"LetRight Industrial Corp., LTD",CN,9404909000,Duvet 200g HIMMELBJERG,24950.58,923.17,DKK,254.9,3,3,4000000,100,1
2025-05-01,JYSK A/S,PK,9401790000,Recliner chair STOUBY grå,170843.25,0.0,NOK,3223.6,1,2,4000000,100,1
2025-06-16,Schou,CN,6301401000,Blanket SKAGEN,39879.98,4785.6,NOK,332.5,1,2,4000000,100,1
2025-05-24,2-Connect ApS,CN,3926909290,Air bed VELOUR DURABEAM,1530.06,99.45,NOK,35.8,1,3,4000000,100,1
2025-07-19,Actona Company A/S,IN,7013990090,Glass vase ROMO,21878.39,2406.62,NOK,220.5,3,3,4000000,100,1
2025-03-25,Schou,UA,6302310000,Duvet 200g HIMMELBJERG,79275.2,0.0,USD,910.0,4,3,4000000,300,1
2025-07-09,Actona Company A/S,MY,6303929090,Curtain SILKEBORG,86236.7,0.0,EUR,773.4,3,3,4000000,300,1
2025-09-22,ScanCom International A/S,CN,9404219000,Pillow KRONBORG,54186.77,2004.91,DKK,578.6,4,3,4000000,100,1
2025-09-11,ScanCom International A/S,IN,6303929090,Curtain SILKEBORG,73204.25,8784.51,USD,619.7,3,3,4000000,100,1
2025-12-26,Multi Lines International Co. Ltd.,TR,7013990090,Glass vase ROMO grå,25693.84,2826.32,DKK,342.6,1,3,4000000,100,1
2025-06-25,Actona Company A/S,ID,9403208000,Lounge set FJELLERUP,29693.23,0.0,EUR,365.5,1,3,4000000,100,1
2025-06-06,Schou,TR,9403601000,Bookshelf TAMBOHUSE,64831.76,0.0,NOK,578.7,1,3,4000000,100,1
2025-12-10,2-Connect ApS,CN,9401790000,Recliner chair STOUBY,43739.77,0.0,DKK,608.3,1,3,4000000,100,1
2025-02-02,"Healthcare Co., LTD",VN,9403208000,Lounge set FJELLERUP,30160.63,0.0,USD,265.9,4,3,4000000,300,1
2025-05-11,Multi Lines International Co. Ltd.,TW,3926909290,Air bed VELOUR DURABEAM,130815.25,8502.99,EUR,1642.8,4,4,4000000,100,1
2025-10-09,Schou,CN,9403601000,Bookshelf TAMBOHUSE sort,16747.95,0.0,DKK,209.2,3,3,4000000,100,1
2025-07-10,X-Mile ApS,IN,9401790000,Recliner chair STOUBY,37064.57,0.0,NOK,311.2,3,3,4000000,100,1
2025-06-26,Actona Company A/S,CN,9404219000,Pillow KRONBORG,5086.23,188.19,DKK,83.7,4,3,4071000,100,1
2025-06-05,Unique Furniture A/S,CN,6302310000,Bed linen NEXO W152xL203,185721.32,0.0,USD,1992.5,1,3,4000000,300,1
2025-04-06,Actona Company A/S,CN,7013990090,Glass vase ROMO,24132.28,2654.55,EUR,284.6,1,3,4000000,100,1
2025-02-08,SourceByNet Pte. Ltd.,VN,6303929090,Curtain SILKEBORG,1219360.96,146323.32,EUR,21638.5,4,3,4000000,100,1
2025-07-04,"Healthcare Co., LTD",VN,9404219000,Pillow KRONBORG,4725.94,174.86,DKK,41.3,1,3,4000000,100,1
2025-06-22,Unique Furniture A/S,CN,9401610000,Lounge set VONGE,310865.75,0.0,EUR,2969.4,4,3,4000000,100,1
2025-03-11,X-Mile ApS,TR,9401710000,Dining chair JONSTRUP (B-kval.),6205.35,0.0,EUR,73.2,1,3,4000000,100,1
2025-05-26,Trade Point A/S,PK,6301401000,Blanket SKAGEN,105246.92,12629.63,DKK,1036.1,3,3,4000000,100,1
2025-05-10,"LetRight Industrial Corp., LTD",CN,6301401000,Blanket SKAGEN,79958.71,9595.05,DKK,1663.3,1,3,4000000,100,1
2025-05-23,Schou,PK,6303929090,Curtain SILKEBORG,99296.6,11915.59,USD,1009.7,1,3,4000000,100,1
2025-11-16,Multi Lines International Co. Ltd.,VN,9404909000,Duvet 200g HIMMELBJERG W152xL203,205644.72,7608.85,DKK,3085.1,1,2,4071000,100,1
2025-02-20,Multi Lines International Co. Ltd.,CN,9404219000,Pillow KRONBORG,105205.29,3892.6,DKK,1059.6,1,3,4000000,100,1
2025-11-03,SourceByNet Pte. Ltd.,PK,9403208000,Lounge set FJELLERUP sort,51677.52,0.0,NOK,733.1,3,2,4000000,100,1
2025-10-12,Intex Development Company Ltd,BD,9404909000,Duvet 200g HIMMELBJERG,84925.92,3142.26,EUR,811.3,1,3,4000000,100,1
2025-07-27,Unique Furniture A/S,CN,9404219000,Mattress GULDAGER,81540.93,3017.01,EUR,700.8,1,3,4000000,100,1
2025-06-21,"Healthcare Co., LTD",CN,9403601000,Bookshelf TAMBOHUSE,96971.01,0.0,EUR,966.5,4,3,4071000,100,1
2025-01-02,"Healthcare Co., LTD",CN,9401300000,Office chair GUDHJEM,96141.07,0.0,EUR,1044.8,1,3,4071000,100,1
2025-08-22,"Healthcare Co., LTD",CN,9403208000,Lounge set FJELLERUP,33439.64,0.0,EUR,624.0,1,3,4000000,100,1
2025-04-19,"Healthcare Co., LTD",CN,7013990090,Glass vase ROMO,28527.25,3138.0,EUR,247.0,3,3,4071000,100,1
2025-04-11,2-Connect ApS,CN,9401710000,Dining chair JONSTRUP W152xL203,19177.04,0.0,DKK,288.6,1,3,4000000,300,1
2025-02-12,"LetRight Industrial Corp., LTD",CN,3926909290,Air bed VELOUR DURABEAM grå,102963.63,6692.64,EUR,1516.1,3,3,4000000,100,1
2025-12-09,Zolo,CN,6302310000,Bed linen NEXO,227159.36,0.0,EUR,2719.9,4,3,4000000,300,1
2025-02-14,Zolo,PK,9404219000,Mattress GULDAGER,701100.77,0.0,USD,8910.5,1,3,4000000,300,1
2025-04-04,X-Mile ApS,CN,6301401000,Blanket SKAGEN,963694.8,115643.38,USD,8455.0,1,3,4000000,100,1
2025-10-11,Multi Lines International Co. Ltd.,CN,9403208000,Lounge set FJELLERUP,16555.41,0.0,EUR,157.7,1,3,4071000,100,1
2025-04-27,Actona Company A/S,CN,9403601000,Bookshelf TAMBOHUSE,9608.49,0.0,USD,184.4,1,3,4000000,100,1
2025-11-04,X-Mile ApS,TW,9401710000,Dining chair JONSTRUP,19005.32,0.0,DKK,410.4,1,3,4000000,100,1
2025-06-14,ScanCom International A/S,CN,9401710000,Dining chair JONSTRUP,61423.12,0.0,EUR,1486.1,1,3,4000000,100,1
2025-07-19,"Healthcare Co., LTD",VN,9401710000,Dining chair JONSTRUP,33207.16,0.0,DKK,421.7,3,3,4000000,100,1
2025-01-25,Unique Furniture A/S,CN,9401790000,Recliner chair STOUBY,407978.2,0.0,USD,6746.9,4,3,4000000,100,1
2025-11-10,Schou,VN,7013990090,Glass vase ROMO,157978.02,17377.58,EUR,3936.8,4,3,4000000,100,1
2025-10-08,ScanCom International A/S,CN,6301401000,Blanket SKAGEN,27460.32,3295.24,DKK,498.7,1,3,4000000,100,1
2025-10-24,ScanCom International A/S,CN,3926909290,Air bed VELOUR DURABEAM,76759.22,4989.35,EUR,673.6,3,3,4000000,100,1
2025-05-19,JYSK A/S,CN,9401710000,Dining chair JONSTRUP,165560.71,0.0,USD,3008.3,1,3,4000000,100,1
2025-12-25,SourceByNet Pte. Ltd.,CN,9401710000,Recliner chair STOUBY,38534.74,0.0,DKK,693.7,1,3,4071000,100,1
2025-09-05,Trade Point A/S,CN,6302310000,Bed linen NEXO,146857.72,17622.93,USD,3424.4,3,3,4000000,100,1
2025-07-16,Actona Company A/S,CN,9401610000,Lounge set VONGE,435420.15,0.0,EUR,5546.6,3,3,4000000,100,1
2025-02-07,Schou,CN,6301401000,Blanket SKAGEN,62873.45,7544.81,USD,782.3,1,3,4000000,100,1
2025-11-14,Trade Point A/S,MY,9404219000,Mattress GULDAGER,48315.22,0.0,DKK,705.9,1,3,4000000,300,1
2025-09-21,JYSK A/S,CN,9403208000,Lounge set FJELLERUP 60x63cm,73694.33,0.0,DKK,656.2,3,3,4000000,100,1
2025-09-06,JYSK A/S,VN,9401610000,Lounge set VONGE,35462.29,0.0,DKK,673.9,3,3,4000000,100,1
2025-05-14,Schou,CN,9403208000,Lounge set FJELLERUP,90341.03,0.0,EUR,1513.0,1,3,4000000,100,1
2025-03-14,Multi Lines International Co. Ltd.,CN,9404909000,Duvet 200g HIMMELBJERG,3473.91,128.53,DKK,79.8,1,4,4000000,100,1
2025-07-09,"Healthcare Co., LTD",CN,6303929090,Curtain SILKEBORG,29340.72,3520.89,DKK,585.1,1,3,4000000,100,1
2025-12-16,X-Mile ApS,IN,9404909000,Air bed VELOUR DURABEAM,11187.25,413.93,DKK,131.7,1,3,4000000,100,1
2025-05-24,Actona Company A/S,CN,6302310000,Bed linen NEXO,41114.37,4933.72,EUR,408.8,3,3,4000000,100,1
2025-01-10,ScanCom International A/S,CN,6303929090,Curtain SILKEBORG,4260.37,0.0,EUR,46.3,3,3,4000000,300,1
2025-02-01,"Healthcare Co., LTD",CN,3926909290,Air bed VELOUR DURABEAM sort,38535.47,2504.81,DKK,643.9,1,3,4000000,100,1
2025-12-15,Schou,ID,3926909290,Air bed VELOUR DURABEAM,6674.72,433.86,EUR,85.6,1,3,4000000,100,1
2025-04-20,Actona Company A/S,CN,9403601000,Bookshelf TAMBOHUSE grå,45912.99,0.0,USD,961.1,1,3,4071000,100,1
2025-05-19,Schou,TW,9404219000,Mattress GULDAGER sort,8791.04,0.0,DKK,93.1,1,3,4000000,300,1
2025-10-26,"LetRight Industrial Corp., LTD",IN,6303929090,Curtain SILKEBORG,29752.65,3570.32,DKK,661.7,1,3,4000000,100,1
2025-07-10,SourceByNet Pte. Ltd.,CN,9401300000,Office chair GUDHJEM,147191.02,0.0,DKK,1534.0,1,3,4000000,100,1
2025-09-05,X-Mile ApS,MY,6301401000,Blanket SKAGEN,18938.5,2272.62,NOK,263.4,1,3,4000000,100,1
2025-01-13,Intex Development Company Ltd,CN,9404219000,Mattress GULDAGER,6357.29,235.22,DKK,145.8,4,3,4000000,100,1
2025-05-12,SourceByNet Pte. Ltd.,CN,7013990090,Glass vase ROMO,17207.03,1892.77,DKK,266.7,3,3,4000000,100,1
2025-09-23,SourceByNet Pte. Ltd.,CN,9401300000,Office chair GUDHJEM,8332.73,0.0,DKK,75.1,1,3,4000000,100,1
2025-08-01,Multi Lines International Co. Ltd.,VN,6302310000,Bed linen NEXO grå,2999.02,359.88,DKK,45.3,3,3,4000000,100,1
2025-12-05,Actona Company A/S,PK,9404219000,Pillow KRONBORG,49557.64,0.0,DKK,905.4,1,2,4000000,300,1
2025-05-09,Unique Furniture A/S,ID,6301401000,Blanket SKAGEN,9995.56,1199.47,USD,109.9,4,3,4000000,100,1
2025-02-07,Multi Lines International Co. Ltd.,CN,6302310000,Bed linen NEXO,512592.36,61511.08,USD,10521.3,3,2,4000000,100,1
2025-04-03,Unique Furniture A/S,CN,6302310000,Bed linen NEXO 60x63cm,162552.84,19506.34,EUR,1411.3,1,3,4000000,100,1
2025-12-15,Unique Furniture A/S,BD,9403208000,Lounge set FJELLERUP,5132.0,0.0,DKK,42.9,3,2,4000000,100,1
2025-08-18,ScanCom International A/S,PK,9403601000,Bookshelf TAMBOHUSE,3964.88,0.0,DKK,46.4,3,3,4000000,100,1
2025-02-09,SourceByNet Pte. Ltd.,VN,9404219000,Pillow KRONBORG,375213.63,13882.9,DKK,3967.4,1,3,4000000,100,1
2025-05-10,2-Connect ApS,VN,9403601000,Bookshelf TAMBOHUSE,66469.08,0.0,DKK,1085.2,1,3,4000000,100,1
2025-07-05,Zolo,VN,6302310000,Bed linen NEXO,1324.59,158.95,DKK,14.8,3,3,4000000,100,1
2025-03-09,SourceByNet Pte. Ltd.,CN,9404909000,Duvet 200g HIMMELBJERG grå,17373.24,642.81,EUR,292.5,1,2,4071000,100,1
2025-02-24,Multi Lines International Co. Ltd.,BD,9401710000,Dining chair JONSTRUP,541880.21,0.0,DKK,8911.1,1,3,4000000,100,1
2025-03-15,Schou,CN,3926909290,Air bed VELOUR DURABEAM (B-kval.),93139.71,6054.08,EUR,1001.6,4,2,4000000,100,1
2025-03-03,"LetRight Industrial Corp., LTD",CN,7013990090,Glass vase ROMO,40864.99,4495.15,DKK,433.4,4,3,4000000,100,1
2025-10-28,Trade Point A/S,PK,6302310000,Bed linen NEXO (B-kval.),54910.44,0.0,DKK,640.2,1,3,4000000,300,1
2025-09-28,"LetRight Industrial Corp., LTD",PK,9403208000,Lounge set FJELLERUP,9793.83,0.0,DKK,131.0,1,3,4000000,100,1
2025-08-27,Intex Development Company Ltd,UA,6301901000,Blanket SKAGEN,48115.65,5773.88,EUR,426.1,1,3,4000000,100,1
2025-12-07,"Healthcare Co., LTD",PK,3926909290,Air bed VELOUR DURABEAM,142082.41,9235.36,USD,1519.8,1,3,4000000,100,1
2025-01-28,Trade Point A/S,VN,9401790000,Recliner chair STOUBY,346273.24,0.0,DKK,6236.0,3,3,4000000,100,1
2025-10-08,ScanCom International A/S,CN,9404909000,Air bed VELOUR DURABEAM,27348.4,1011.89,DKK,326.4,3,4,4000000,100,1
2025-10-03,Intex Development Company Ltd,UA,9401610000,Lounge set VONGE,45940.76,0.0,NOK,1038.5,3,3,4000000,300,1
2025-01-07,Trade Point A/S,CN,6303929090,Curtain SILKEBORG,81149.71,9737.97,DKK,1121.0,4,3,4000000,100,1
2025-02-04,SourceByNet Pte. Ltd.,MA,6302310000,Bed linen NEXO,41089.54,4930.74,DKK,454.3,1,3,4000000,100,1
2025-05-03,JYSK A/S,CN,9401610000,Lounge set VONGE,734696.03,0.0,DKK,13150.9,1,3,4071000,100,1
2025-10-01,ScanCom International A/S,CN,9401790000,Recliner chair STOUBY,5748.64,0.0,EUR,51.6,1,3,4000000,100,1
2025-11-14,Zolo,TW,9404909000,Duvet 200g HIMMELBJERG grå,13858.45,512.76,USD,132.1,4,3,4000000,100,1
2025-08-27,Actona Company A/S,BD,7013990090,Glass vase ROMO,45131.97,0.0,DKK,548.4,3,4,4000000,300,1
2025-10-25,"LetRight Industrial Corp., LTD",CN,3926909290,Air bed VELOUR DURABEAM,34811.07,2262.72,USD,415.1,1,3,4000000,100,1
2025-10-09,"Healthcare Co., LTD",VN,6302310000,Bed linen NEXO,3674.94,440.99,USD,49.0,3,3,4000000,100,1
2025-08-06,"Healthcare Co., LTD",CN,9401790000,Recliner chair STOUBY,146131.05,0.0,USD,3534.1,4,2,4000000,100,1
2025-12-10,JYSK A/S,UA,9404219000,Pillow KRONBORG,8410.28,0.0,DKK,85.3,1,3,4000000,300,1
2025-08-24,SourceByNet Pte. Ltd.,PK,6303929090,Curtain SILKEBORG,1681.47,201.78,DKK,27.7,1,3,4000000,100,1
2025-10-25,Multi Lines International Co. Ltd.,CN,3926909290,Air bed VELOUR DURABEAM,78700.13,5115.51,NOK,671.3,3,3,4000000,100,1
2025-07-19,SourceByNet Pte. Ltd.,CN,9403208000,Lounge set FJELLERUP,7145.47,0.0,DKK,137.7,1,3,4000000,100,1
2025-10-13,SourceByNet Pte. Ltd.,CN,9404909000,Duvet 200g HIMMELBJERG,156324.08,5783.99,EUR,3476.6,3,3,4000000,100,1
2025-11-09,"LetRight Industrial Corp., LTD",TR,9401710000,Dining chair JONSTRUP,44487.78,0.0,EUR,787.6,4,3,4000000,100,1
2025-07-18,ScanCom International A/S,CN,9404219000,Pillow KRONBORG,90292.18,0.0,DKK,1311.6,1,3,4000000,300,1
2025-05-07,JYSK A/S,CN,9401610000,Lounge set VONGE,259655.62,0.0,EUR,5185.5,1,3,4000000,100,1
2025-03-07,Intex Development Company Ltd,CN,9401710000,Dining chair JONSTRUP,6884.19,0.0,DKK,125.2,3,3,4000000,300,1
2025-04-17,SourceByNet Pte. Ltd.,PK,9404219000,Pillow KRONBORG,11432.2,422.99,EUR,147.5,3,3,4000000,100,1
2025-06-10,"LetRight Industrial Corp., LTD",CN,9401790000,Recliner chair STOUBY,101181.71,0.0,EUR,1182.8,1,2,4000000,100,1
2025-02-17,"LetRight Industrial Corp., LTD",CN,7013990090,Glass vase ROMO,176023.67,19362.6,EUR,1727.9,1,3,4000000,100,1
2025-01-13,Actona Company A/S,CN,3926909290,Air bed VELOUR DURABEAM,96206.73,6253.44,NOK,1749.4,4,3,4000000,100,1
2025-05-12,"Healthcare Co., LTD",CN,9404219000,Pillow KRONBORG sort,6803.63,251.73,DKK,82.2,4,3,4000000,100,1
2025-12-10,Actona Company A/S,CN,9404909000,Duvet 200g HIMMELBJERG,45193.21,1672.15,EUR,1097.9,1,2,4000000,100,1
2025-08-12,Schou,CN,9403208000,Lounge set FJELLERUP,15463.03,0.0,DKK,143.9,1,3,4000000,100,1
2025-01-01,JYSK A/S,IN,9401710000,Dining chair JONSTRUP,14480.05,0.0,EUR,248.9,1,3,4000000,100,1
2025-05-10,"LetRight Industrial Corp., LTD",UA,9403208000,Lounge set FJELLERUP,37300.22,0.0,DKK,801.6,1,3,4000000,100,1
2025-12-13,ScanCom International A/S,ID,6302310000,Bed linen NEXO,11633.49,1396.02,DKK,152.0,1,3,4000000,100,1
2025-07-15,"LetRight Industrial Corp., LTD",CN,3926909290,Air bed VELOUR DURABEAM (B-kval.),23623.4,1535.52,EUR,221.0,4,3,4000000,100,1
2025-04-23,Schou,CN,9401300000,Office chair GUDHJEM,64371.03,0.0,DKK,592.5,1,3,4000000,100,1
2025-11-03,X-Mile ApS,CN,9401710000,Dining chair JONSTRUP W152xL203,28097.86,0.0,EUR,317.3,1,3,4000000,300,1
2025-06-13,X-Mile ApS,CN,9404219000,Pillow KRONBORG,112168.81,4150.25,NOK,1152.8,1,3,4071000,100,1
2025-07-21,SourceByNet Pte. Ltd.,IN,9404219000,Mattress GULDAGER,20625.83,763.16,USD,303.0,1,3,4000000,100,1
2025-03-09,JYSK A/S,CN,6303929090,Curtain SILKEBORG,220856.54,26502.78,DKK,2728.6,1,3,4000000,100,1
2025-03-14,Multi Lines International Co. Ltd.,CN,9401300000,Office chair GUDHJEM,83839.54,0.0,USD,1364.5,4,3,4000000,100,1
2025-07-17,Trade Point A/S,IN,9404219000,Mattress GULDAGER,48177.33,1782.56,DKK,505.7,1,3,4000000,100,1
2025-03-05,Actona Company A/S,CN,6301401000,Blanket SKAGEN,2243.29,269.19,DKK,44.6,3,4,4000000,100,1
2025-12-02,Zolo,TR,9403601000,Bookshelf TAMBOHUSE grå,56127.85,0.0,EUR,533.6,1,2,4000000,100,1
2025-04-26,Schou,CN,9401790000,Recliner chair STOUBY,17192.43,0.0,EUR,168.2,4,3,4000000,100,1
2025-08-06,Actona Company A/S,VN,3926909290,Air bed VELOUR DURABEAM,274532.62,17844.62,EUR,4660.8,1,2,4000000,100,1
2025-10-22,"LetRight Industrial Corp., LTD",CN,3926909290,Air bed VELOUR DURABEAM,1079565.15,70171.73,EUR,10290.5,1,3,4000000,100,1
2025-07-09,2-Connect ApS,EG,9401610000,Lounge set VONGE,33875.13,0.0,USD,323.5,3,4,4000000,300,1
2025-08-09,JYSK A/S,CN,9403601000,Bookshelf TAMBOHUSE,76100.64,0.0,DKK,1811.4,1,3,4000000,100,1
2025-05-02,Actona Company A/S,IN,9401300000,Office chair GUDHJEM sort,3736.59,0.0,NOK,37.6,1,3,4000000,300,1
2025-04-25,Unique Furniture A/S,CN,9401710000,Dining chair JONSTRUP,75556.36,0.0,EUR,1273.0,3,3,4000000,300,1
2025-04-13,2-Connect ApS,PK,9403601000,Bookshelf TAMBOHUSE,27381.9,0.0,DKK,464.5,3,3,4000000,100,1
2025-03-27,2-Connect ApS,CN,6303929090,Curtain SILKEBORG,35599.52,0.0,EUR,313.0,4,2,4000000,300,1
2025-03-21,Unique Furniture A/S,IN,6302310000,Bed linen NEXO (B-kval.),22075.86,0.0,EUR,255.9,1,2,4000000,300,1
2025-12-07,2-Connect ApS,PK,6301401000,Blanket SKAGEN,161600.78,19392.09,EUR,1681.3,1,3,4000000,100,1
2025-11-03,"LetRight Industrial Corp., LTD",CN,9401610000,Lounge set VONGE,29496.91,0.0,DKK,355.1,1,2,4000000,100,1
2025-09-28,2-Connect ApS,CN,9401300000,Office chair GUDHJEM,422964.58,0.0,DKK,3570.6,4,3,4000000,100,1
2025-01-21,Trade Point A/S,CN,9401790000,Recliner chair STOUBY,3255.96,0.0,DKK,34.5,3,3,4000000,100,1
2025-10-26,X-Mile ApS,CN,6303929090,Curtain SILKEBORG,2029.89,243.59,DKK,17.9,1,4,4000000,100,1
2025-05-16,ScanCom International A/S,ID,9401710000,Recliner chair STOUBY,3714.02,0.0,DKK,65.8,1,3,4000000,100,1
2025-08-28,"Healthcare Co., LTD",PK,6302310000,Bed linen NEXO,41255.12,4950.61,USD,364.9,1,3,4000000,100,1
2025-12-08,Intex Development Company Ltd,VN,9403208000,Lounge set FJELLERUP,17104.36,0.0,EUR,236.5,3,3,4000000,100,1
2025-09-02,Actona Company A/S,CN,9404909000,Duvet 200g HIMMELBJERG,10504.93,388.68,DKK,90.2,4,3,4000000,100,1
2025-07-18,Unique Furniture A/S,TR,6303929090,Curtain SILKEBORG,36355.64,4362.68,DKK,584.6,1,3,4000000,100,1
2025-03-27,Schou,CN,6303929090,Curtain SILKEBORG grå,23725.4,2847.05,DKK,447.8,4,3,4000000,100,1
2025-05-13,"Healthcare Co., LTD",IN,6303929090,Curtain SILKEBORG,9391.65,0.0,NOK,143.1,1,3,4000000,300,1
2025-08-19,2-Connect ApS,CN,9404219000,Mattress GULDAGER,118403.23,4380.92,EUR,2126.7,4,3,4000000,100,1
2025-12-22,JYSK A/S,CN,9404909000,Air bed VELOUR DURABEAM,20433.55,756.04,DKK,413.3,1,3,4000000,100,1
2025-10-22,Intex Development Company Ltd,CN,9401710000,Dining chair JONSTRUP,54199.6,0.0,USD,642.3,3,3,4000000,100,1
2025-09-20,2-Connect ApS,UA,6302310000,Bed linen NEXO,97332.78,11679.93,DKK,1393.3,3,3,4000000,100,1
2025-01-05,Unique Furniture A/S,CN,9404219000,Pillow KRONBORG,30676.17,1135.02,DKK,456.7,1,3,4071000,100,1
2025-08-28,SourceByNet Pte. Ltd.,CN,9401790000,Recliner chair STOUBY,109881.76,0.0,DKK,2631.1,3,2,4000000,100,1
2025-10-19,Zolo,CN,9401790000,Recliner chair STOUBY,11514.7,0.0,NOK,101.1,1,3,4071000,100,1
2025-05-22,ScanCom International A/S,CN,6301401000,Blanket SKAGEN,9810.96,1177.32,EUR,103.2,3,3,4000000,100,1
2025-11-07,"Healthcare Co., LTD",TR,9403601000,Bookshelf TAMBOHUSE,206180.29,0.0,NOK,2303.7,3,3,4000000,100,1
2025-02-23,2-Connect ApS,CN,9404219000,Mattress GULDAGER,96584.23,3573.62,DKK,2239.8,1,3,4000000,100,1
2025-09-26,Schou,CN,6303929090,Curtain SILKEBORG,185759.24,22291.11,USD,2070.1,1,3,4000000,100,1
2025-12-13,Zolo,CN,9403208000,Lounge set FJELLERUP,4945.14,0.0,EUR,66.5,1,3,4000000,300,1
2025-07-03,Intex Development Company Ltd,CN,9404219000,Pillow KRONBORG,66715.23,2468.46,DKK,1107.2,3,3,4000000,100,1
2025-02-20,Intex Development Company Ltd,VN,9403208000,Lounge set FJELLERUP,13483.31,0.0,EUR,325.3,3,3,4000000,100,1
2025-03-12,Trade Point A/S,VN,9401610000,Lounge set VONGE,145953.02,0.0,NOK,1961.2,3,3,4000000,100,1
2025-05-21,"LetRight Industrial Corp., LTD",CN,9404219000,Pillow KRONBORG,12018.62,444.69,EUR,136.4,4,3,4071000,100,1
2025-08-09,"LetRight Industrial Corp., LTD",IN,6303929090,Curtain SILKEBORG,124418.14,0.0,NOK,2296.9,1,3,4000000,300,1
2025-03-13,ScanCom International A/S,CN,9404219000,Pillow KRONBORG,997.42,36.9,USD,12.8,1,2,4000000,100,1
2025-04-08,Actona Company A/S,CN,9401610000,Lounge set VONGE,24361.23,0.0,DKK,433.7,1,3,4000000,100,1
2025-11-12,"Healthcare Co., LTD",BD,3926909290,Air bed VELOUR DURABEAM,125247.39,0.0,DKK,2322.0,3,3,4000000,300,1
2025-07-27,Unique Furniture A/S,CN,9401710000,Dining chair JONSTRUP,1802.39,0.0,DKK,16.6,1,3,4000000,100,1
2025-01-14,Actona Company A/S,CN,7013990090,Glass vase ROMO,10523.42,1157.58,EUR,147.4,1,4,4000000,100,1
2025-12-06,SourceByNet Pte. Ltd.,EG,6301401000,Blanket SKAGEN,17018.64,2042.24,DKK,311.8,3,3,4000000,100,1
2025-08-01,Schou,CN,9404219000,Mattress GULDAGER,11672.66,431.89,NOK,106.0,3,2,4000000,100,1
2025-09-27,2-Connect ApS,CN,6301401000,Blanket SKAGEN,123779.32,14853.52,USD,1168.4,1,2,4000000,100,1
2025-05-24,X-Mile ApS,CN,3926909290,Air bed VELOUR DURABEAM,88579.9,0.0,NOK,1471.8,1,3,4000000,300,1
2025-09-14,Trade Point A/S,MY,7013990090,Glass vase ROMO W152xL203,16227.87,1785.07,DKK,160.3,1,2,4000000,100,1
2025-11-16,X-Mile ApS,CN,9403601000,Bookshelf TAMBOHUSE,90558.12,0.0,DKK,1382.9,1,2,4000000,100,1
