hs_code,area,date_start,date_end,rate,is_quota
2912000000,2012,2007-07-01,,0.0,0
2912000000,2027,2009-01-01,,0.0,0
2912000000,2027,2014-01-01,,0.0,0
2912000000,2200,2013-08-01,,0.0,0
2912000000,AD,2006-01-01,,0.0,0
2912000000,AL,2009-04-01,,0.0,0
2912000000,BA,2009-01-01,,0.0,0
2912000000,CA,2017-09-21,,0.0,0
2912000000,CH,1972-12-20,,0.0,0
2912000000,CL,2006-07-01,2025-01-31,0.0,0
2912000000,CL,2025-02-01,,0.0,0
2912000000,CO,2013-08-01,,0.0,0
2912000000,DZ,2005-09-01,,0.0,0
2912000000,EC,2015-01-01,,0.0,0
2912000000,EC,2017-01-01,,0.0,0
2912000000,EG,2004-06-01,,0.0,0
2912000000,EH,2019-07-19,2025-10-02,0.0,0
2912000000,FO,1997-01-01,,0.0,0
2912000000,HR,2009-01-01,2013-06-30,0.0,0
2912000000,IL,2010-01-01,2023-05-15,0.0,0
2912000000,IL,2023-05-16,,0.0,0
2912000000,JP,2019-02-01,2020-01-31,0.0,0
2912000000,JP,2020-02-01,,0.0,0
2912000000,KR,2011-07-01,,0.0,0
2912000000,LB,2006-04-01,,0.0,0
2912000000,MA,2000-03-01,,0.0,0
2912000000,ME,2010-05-01,,0.0,0
2912000000,MK,2009-01-01,,0.0,0
2912000000,MX,2006-07-01,2016-06-30,0.0,0
2912000000,MX,2016-07-01,,0.0,0
2912000000,NZ,2024-05-01,,0.0,0
2912000000,PE,2013-03-01,,0.0,0
2912000000,PS,2001-01-01,,0.0,0
2912000000,SG,2019-11-21,,0.0,0
2912000000,SY,1978-11-01,,0.0,0
2912000000,TN,1998-03-01,,0.0,0
2912000000,TR,2006-01-01,,0.0,0
2912000000,UA,2014-04-23,,0.0,0
2912000000,UA,2016-01-01,,0.0,0
2912000000,XK,2011-01-01,2016-03-31,0.0,0
2912000000,XK,2016-04-01,,0.0,0
2912000000,XS,2010-02-01,,0.0,0
2912000000,ZA,2006-07-01,2016-10-09,0.0,0
2912000000,ZA,2016-10-10,,0.0,0
2912110000,2020,2009-01-01,,0.0,0
2912110000,2020,2014-01-01,2014-12-31,0.0,0
2912110000,2020,2015-01-01,,0.0,0
2912110000,5500,2026-05-01,2026-12-31,0.044,0
2912110000,VN,2020-08-01,,0.0,0
2912120000,2020,2009-01-01,,0.0,0
2912120000,2020,2014-01-01,2014-12-31,0.0,0
2912120000,2020,2015-01-01,,0.0,0
2912120000,5500,2026-05-01,2026-12-31,0.044,0
2912120000,VN,2020-08-01,,0.0,0
2912190000,2020,2009-01-01,,0.0,0
2912190000,2020,2014-01-01,2014-12-31,0.0,0
2912190000,2020,2015-01-01,,0.0,0
2912190000,5500,2026-05-01,2026-12-31,0.044,0
2912190000,VN,2020-08-01,,0.0,0
2912210000,2020,2009-01-01,,0.0,0
2912210000,2020,2014-01-01,2014-12-31,0.0,0
2912210000,2020,2015-01-01,,0.0,0
2912210000,5500,2026-05-01,2026-12-31,0.044,0
2912210000,VN,2020-08-01,,0.0,0
2912290000,2020,2009-01-01,,0.0,0
2912290000,2020,2014-01-01,2014-12-31,0.0,0
2912290000,2020,2015-01-01,,0.0,0
2912290000,5500,2026-05-01,2026-12-31,0.044,0
2912290000,VN,2020-08-01,,0.0,0
2912410000,2020,2009-01-01,,0.02,0
2912410000,2020,2014-01-01,2014-12-31,0.02,0
2912410000,2020,2015-01-01,,0.02,0
2912410000,5500,2026-05-01,2026-12-31,0.044,0
2912410000,VN,2020-08-01,2020-12-31,0.02,0
2912410000,VN,2021-01-01,2021-12-31,0.02,0
2912410000,VN,2022-01-01,2022-12-31,0.013,0
2912410000,VN,2023-01-01,,0.0,0
2912420000,2020,2009-01-01,,0.0,0
2912420000,2020,2014-01-01,2014-12-31,0.0,0
2912420000,2020,2015-01-01,,0.0,0
2912420000,5500,2026-05-01,2026-12-31,0.044,0
2912420000,VN,2020-08-01,,0.0,0
2912490000,2020,2009-01-01,,0.0,0
2912490000,2020,2014-01-01,2014-12-31,0.0,0
2912490000,2020,2015-01-01,,0.0,0
2912490000,5500,2026-05-01,2026-12-31,0.044,0
2912490000,VN,2020-08-01,,0.0,0
2912500000,2020,2009-01-01,,0.0,0
2912500000,2020,2014-01-01,2014-12-31,0.0,0
2912500000,2020,2015-01-01,,0.0,0
2912500000,5500,2026-05-01,2026-12-31,0.044,0
2912500000,VN,2020-08-01,,0.0,0
2912600000,2020,2009-01-01,,0.0,0
2912600000,2020,2014-01-01,2014-12-31,0.0,0
2912600000,2020,2015-01-01,,0.0,0
2912600000,5500,2026-05-01,2026-12-31,0.044,0
2912600000,VN,2020-08-01,,0.0,0
2913000000,1006,2017-09-21,,0.0,0
2913000000,1007,2007-01-01,,0.0,0
2913000000,2000,2025-10-03,,0.0,0
2913000000,2012,2007-07-01,,0.0,0
2913000000,2020,2009-01-01,,0.0,0
2913000000,2020,2014-01-01,2014-12-31,0.0,0
2913000000,2020,2015-01-01,,0.0,0
2913000000,2027,2009-01-01,,0.0,0
2913000000,2027,2014-01-01,,0.0,0
2913000000,2200,2013-08-01,,0.0,0
2913000000,5500,2026-05-01,2026-12-31,0.044,0
2913000000,AD,2006-01-01,,0.0,0
2913000000,AL,2009-04-01,,0.0,0
2913000000,BA,2009-01-01,,0.0,0
2913000000,CA,2017-09-21,,0.0,0
2913000000,CH,1972-12-20,,0.0,0
2913000000,CL,2003-02-01,2025-01-31,0.0,0
2913000000,CL,2025-02-01,,0.0,0
2913000000,CO,2013-08-01,,0.0,0
2913000000,DZ,2005-09-01,,0.0,0
2913000000,EC,2015-01-01,,0.0,0
2913000000,EC,2017-01-01,,0.0,0
2913000000,EG,2004-06-01,,0.0,0
2913000000,EH,2019-07-19,2025-10-02,0.0,0
2913000000,FO,1997-01-01,,0.0,0
2913000000,HR,2009-01-01,2013-06-30,0.0,0
2913000000,IL,2010-01-01,2023-05-15,0.0,0
2913000000,IL,2023-05-16,,0.0,0
2913000000,JP,2019-02-01,2020-01-31,0.0,0
2913000000,JP,2020-02-01,,0.0,0
2913000000,KR,2011-07-01,,0.0,0
2913000000,LB,2006-04-01,,0.0,0
2913000000,MA,2000-03-01,,0.0,0
2913000000,ME,2010-05-01,,0.0,0
2913000000,MK,2009-01-01,,0.0,0
2913000000,MX,2000-07-01,2016-06-30,0.0,0
2913000000,MX,2016-07-01,,0.0,0
2913000000,NZ,2024-05-01,,0.0,0
2913000000,PE,2013-03-01,,0.0,0
2913000000,PS,2001-01-01,,0.0,0
2913000000,SG,2019-11-21,,0.0,0
2913000000,SY,1978-11-01,,0.0,0
2913000000,TN,1998-03-01,,0.0,0
2913000000,TR,2006-01-01,,0.0,0
2913000000,UA,2014-04-23,,0.0,0
2913000000,UA,2016-01-01,,0.0,0
2913000000,VN,2020-08-01,,0.0,0
2913000000,XK,2011-01-01,2016-03-31,0.0,0
2913000000,XK,2016-04-01,,0.0,0
2913000000,XS,2010-02-01,,0.0,0
2913000000,ZA,2000-01-01,2016-10-09,0.0,0
2913000000,ZA,2016-10-10,,0.0,0
2914000000,1007,2007-01-01,,0.0,0
2914000000,2000,2025-10-03,,0.0,0
2914000000,2012,2007-07-01,,0.0,0
2914000000,2027,2009-01-01,,0.0,0
2914000000,2027,2014-01-01,,0.0,0
2914000000,2200,2013-08-01,,0.0,0
2914000000,AD,2006-01-01,,0.0,0
2914000000,CH,1972-12-20,,0.0,0
2914000000,CL,2006-07-01,2025-01-31,0.0,0
2914000000,CL,2025-02-01,,0.0,0
2914000000,CO,2013-08-01,,0.0,0
2914000000,DZ,2005-09-01,,0.0,0
2914000000,EC,2015-01-01,,0.0,0
2914000000,EC,2017-01-01,,0.0,0
2914000000,EG,2004-06-01,,0.0,0
2914000000,EH,2019-07-19,2025-10-02,0.0,0
2914000000,FO,1997-01-01,,0.0,0
2914000000,IL,2010-01-01,2023-05-15,0.0,0
2914000000,IL,2023-05-16,,0.0,0
2914000000,KR,2011-07-01,,0.0,0
2914000000,LB,2006-04-01,,0.0,0
2914000000,MA,2000-03-01,,0.0,0
2914000000,MX,2006-07-01,2016-06-30,0.0,0
2914000000,MX,2016-07-01,,0.0,0
2914000000,PS,2001-01-01,,0.0,0
2914000000,SG,2019-11-21,,0.0,0
2914000000,SY,1978-11-01,,0.0,0
2914000000,TN,1998-03-01,,0.0,0
2914000000,TR,2006-01-01,,0.0,0
2914000000,UA,2014-04-23,,0.0,0
2914000000,ZA,2006-07-01,2016-10-09,0.0,0
2914000000,ZA,2016-10-10,,0.0,0
2914110000,1006,2017-09-21,,0.0,0
2914110000,2020,2009-01-01,,0.02,0
2914110000,2020,2014-01-01,2014-12-31,0.02,0
2914110000,2020,2015-01-01,,0.02,0
2914110000,5500,2026-05-01,2026-12-31,0.044,0
2914110000,AL,2009-04-01,,0.0,0
2914110000,BA,2009-01-01,,0.0,0
2914110000,CA,2017-09-21,,0.0,0
2914110000,HR,2009-01-01,2013-06-30,0.0,0
2914110000,JP,2019-02-01,2020-01-31,0.0,0
2914110000,JP,2020-02-01,,0.0,0
2914110000,ME,2010-05-01,,0.0,0
2914110000,MK,2009-01-01,,0.0,0
2914110000,NZ,2024-05-01,,0.0,0
2914110000,PE,2013-03-01,,0.0,0
2914110000,UA,2016-01-01,,0.0,0
2914110000,VN,2020-08-01,2020-12-31,0.02,0
2914110000,VN,2021-01-01,2021-12-31,0.02,0
2914110000,VN,2022-01-01,2022-12-31,0.013,0
2914110000,VN,2023-01-01,,0.0,0
2914110000,XK,2011-01-01,2016-03-31,0.0,0
2914110000,XK,2016-04-01,,0.0,0
2914110000,XS,2010-02-01,,0.0,0
2914120000,1006,2017-09-21,,0.0,0
2914120000,2020,2009-01-01,,0.0,0
2914120000,2020,2014-01-01,2014-12-31,0.0,0
2914120000,2020,2015-01-01,,0.0,0
2914120000,5500,2026-05-01,2026-12-31,0.044,0
2914120000,AL,2009-04-01,,0.0,0
2914120000,BA,2009-01-01,,0.0,0
2914120000,CA,2017-09-21,,0.0,0
2914120000,HR,2009-01-01,2013-06-30,0.0,0
2914120000,JP,2019-02-01,2020-01-31,0.0,0
2914120000,JP,2020-02-01,,0.0,0
2914120000,ME,2010-05-01,,0.0,0
2914120000,MK,2009-01-01,,0.0,0
2914120000,NZ,2024-05-01,,0.0,0
2914120000,PE,2013-03-01,,0.0,0
2914120000,UA,2016-01-01,,0.0,0
2914120000,VN,2020-08-01,,0.0,0
2914120000,XK,2011-01-01,2016-03-31,0.0,0
2914120000,XK,2016-04-01,,0.0,0
2914120000,XS,2010-02-01,,0.0,0
2914130000,1006,2017-09-21,,0.0,0
2914130000,2020,2009-01-01,,0.0,0
2914130000,2020,2014-01-01,2014-12-31,0.0,0
2914130000,2020,2015-01-01,,0.0,0
2914130000,5500,2026-05-01,2026-12-31,0.044,0
2914130000,AL,2009-04-01,,0.0,0
2914130000,BA,2009-01-01,,0.0,0
2914130000,CA,2017-09-21,,0.0,0
2914130000,HR,2009-01-01,2013-06-30,0.0,0
2914130000,JP,2019-02-01,2020-01-31,0.0,0
2914130000,JP,2020-02-01,,0.0,0
2914130000,ME,2010-05-01,,0.0,0
2914130000,MK,2009-01-01,,0.0,0
2914130000,NZ,2024-05-01,,0.0,0
2914130000,PE,2013-03-01,,0.0,0
2914130000,UA,2016-01-01,,0.0,0
2914130000,VN,2020-08-01,,0.0,0
2914130000,XK,2011-01-01,2016-03-31,0.0,0
2914130000,XK,2016-04-01,,0.0,0
2914130000,XS,2010-02-01,,0.0,0
2914190000,2020,2009-01-01,,0.0,0
2914190000,2020,2014-01-01,2014-12-31,0.0,0
2914190000,2020,2015-01-01,,0.0,0
2914199000,1006,2017-09-21,,0.0,0
2914199000,5500,2026-05-01,2026-12-31,0.044,0
2914199000,AL,2009-04-01,,0.0,0
2914199000,BA,2009-01-01,,0.0,0
2914199000,CA,2017-09-21,,0.0,0
2914199000,HR,2009-01-01,2013-06-30,0.0,0
2914199000,JP,2019-02-01,2020-01-31,0.0,0
2914199000,JP,2020-02-01,,0.0,0
2914199000,ME,2010-05-01,,0.0,0
2914199000,MK,2009-01-01,,0.0,0
2914199000,NZ,2024-05-01,,0.0,0
2914199000,PE,2013-03-01,,0.0,0
2914199000,UA,2016-01-01,,0.0,0
2914199000,VN,2020-08-01,,0.0,0
2914199000,XK,2011-01-01,2016-03-31,0.0,0
2914199000,XK,2016-04-01,,0.0,0
2914199000,XS,2010-02-01,,0.0,0
2914220000,1006,2017-09-21,,0.0,0
2914220000,2020,2009-01-01,,0.019,0
2914220000,2020,2014-01-01,2014-12-31,0.019,0
2914220000,2020,2015-01-01,,0.019,0
2914220000,5500,2026-05-01,2026-12-31,0.044,0
2914220000,AL,2009-04-01,,0.0,0
2914220000,BA,2009-01-01,,0.0,0
2914220000,CA,2017-09-21,,0.0,0
2914220000,HR,2009-01-01,2013-06-30,0.0,0
2914220000,JP,2019-02-01,2020-01-31,0.0,0
2914220000,JP,2020-02-01,,0.0,0
2914220000,ME,2010-05-01,,0.0,0
2914220000,MK,2009-01-01,,0.0,0
2914220000,NZ,2024-05-01,,0.0,0
2914220000,PE,2013-03-01,,0.0,0
2914220000,UA,2016-01-01,,0.0,0
2914220000,VN,2020-08-01,,0.0,0
2914220000,XK,2011-01-01,2016-03-31,0.0,0
2914220000,XK,2016-04-01,,0.0,0
2914220000,XS,2010-02-01,,0.0,0
2914230000,1006,2017-09-21,,0.0,0
2914230000,2020,2009-01-01,,0.0,0
2914230000,2020,2014-01-01,2014-12-31,0.0,0
2914230000,2020,2015-01-01,,0.0,0
2914230000,5500,2026-05-01,2026-12-31,0.044,0
2914230000,AL,2009-04-01,,0.0,0
2914230000,BA,2009-01-01,,0.0,0
2914230000,CA,2017-09-21,,0.0,0
2914230000,HR,2009-01-01,2013-06-30,0.0,0
2914230000,JP,2019-02-01,2020-01-31,0.0,0
2914230000,JP,2020-02-01,,0.0,0
2914230000,ME,2010-05-01,,0.0,0
2914230000,MK,2009-01-01,,0.0,0
2914230000,NZ,2024-05-01,,0.0,0
2914230000,PE,2013-03-01,,0.0,0
2914230000,UA,2016-01-01,,0.0,0
2914230000,VN,2020-08-01,,0.0,0
2914230000,XK,2011-01-01,2016-03-31,0.0,0
2914230000,XK,2016-04-01,,0.0,0
2914230000,XS,2010-02-01,,0.0,0
2914290000,1006,2017-09-21,,0.0,0
2914290000,5500,2026-05-01,2026-12-31,0.044,0
2914290000,AL,2009-04-01,,0.0,0
2914290000,BA,2009-01-01,,0.0,0
2914290000,CA,2017-09-21,,0.0,0
2914290000,HR,2009-01-01,2013-06-30,0.0,0
2914290000,JP,2019-02-01,2020-01-31,0.0,0
2914290000,JP,2020-02-01,,0.0,0
2914290000,ME,2010-05-01,,0.0,0
2914290000,MK,2009-01-01,,0.0,0
2914290000,NZ,2024-05-01,,0.0,0
2914290000,PE,2013-03-01,,0.0,0
2914290000,UA,2016-01-01,,0.0,0
2914290000,XK,2011-01-01,2016-03-31,0.0,0
2914290000,XK,2016-04-01,,0.0,0
2914290000,XS,2010-02-01,,0.0,0
2914290015,2020,2019-01-01,,0.0,0
2914290015,VN,2020-08-01,2020-12-31,0.0,0
2914290015,VN,2021-01-01,2021-12-31,0.0,0
2914290015,VN,2022-01-01,2022-12-31,0.0,0
2914290015,VN,2023-01-01,,0.0,0
2914290020,2020,2012-01-01,,0.0,0
2914290020,2020,2014-01-01,2014-12-31,0.0,0
2914290020,2020,2015-01-01,,0.0,0
2914290020,VN,2020-08-01,2020-12-31,0.0,0
2914290020,VN,2021-01-01,2021-12-31,0.0,0
2914290020,VN,2022-01-01,2022-12-31,0.0,0
2914290020,VN,2023-01-01,,0.0,0
2914290025,2020,2019-01-01,,0.0,0
2914290025,VN,2020-08-01,2020-12-31,0.0,0
2914290025,VN,2021-01-01,2021-12-31,0.0,0
2914290025,VN,2022-01-01,2022-12-31,0.0,0
2914290025,VN,2023-01-01,2023-12-31,0.0,0
2914290025,VN,2024-01-01,2024-12-31,0.0,0
2914290025,VN,2025-01-01,,0.0,0
2914290030,2020,2012-01-01,,0.0,0
2914290030,2020,2014-01-01,2014-12-31,0.0,0
2914290030,2020,2015-01-01,,0.0,0
2914290030,VN,2020-08-01,2020-12-31,0.0,0
2914290030,VN,2021-01-01,2021-12-31,0.0,0
2914290030,VN,2022-01-01,2022-12-31,0.0,0
2914290030,VN,2023-01-01,,0.0,0
2914290035,2020,2021-01-01,,0.0,0
2914290035,VN,2021-01-01,2021-12-31,0.0,0
2914290035,VN,2022-01-01,2022-12-31,0.0,0
2914290035,VN,2023-01-01,,0.0,0
2914290040,2020,2012-01-01,,0.02,0
2914290040,2020,2014-01-01,2014-12-31,0.02,0
2914290040,2020,2015-01-01,2025-06-30,0.02,0
2914290040,VN,2020-08-01,2020-12-31,0.02,0
2914290040,VN,2021-01-01,2021-12-31,0.02,0
2914290040,VN,2022-01-01,2022-12-31,0.013,0
2914290040,VN,2023-01-01,2025-06-30,0.0,0
2914290045,2020,2021-07-01,2025-12-31,0.0,0
2914290045,VN,2021-07-01,2021-12-31,0.0,0
2914290045,VN,2022-01-01,2022-12-31,0.0,0
2914290045,VN,2023-01-01,2025-12-31,0.0,0
2914290050,2020,2012-07-01,,0.0,0
2914290050,2020,2014-01-01,2014-12-31,0.0,0
2914290050,2020,2015-01-01,2022-12-31,0.0,0
2914290050,VN,2020-08-01,2020-12-31,0.0,0
2914290050,VN,2021-01-01,2021-12-31,0.0,0
2914290050,VN,2022-01-01,2022-12-31,0.0,0
2914290055,2020,2023-07-01,,0.0,0
2914290055,VN,2023-07-01,,0.0,0
2914290060,2020,2014-01-01,2014-12-31,0.0,0
2914290060,2020,2015-01-01,,0.0,0
2914290060,VN,2020-08-01,2020-12-31,0.0,0
2914290060,VN,2021-01-01,2021-12-31,0.0,0
2914290060,VN,2022-01-01,2022-12-31,0.0,0
2914290060,VN,2023-01-01,,0.0,0
2914290065,2020,2025-01-01,,0.0,0
2914290070,2020,2018-07-01,2022-12-31,0.0,0
2914290070,VN,2020-08-01,2020-12-31,0.0,0
2914290070,VN,2021-01-01,2021-12-31,0.0,0
2914290070,VN,2022-01-01,2022-12-31,0.0,0
2914290075,2020,2025-07-01,,0.0,0
2914290075,VN,2025-07-01,,0.0,0
2914290080,2020,2018-07-01,2023-06-30,0.0,0
2914290080,VN,2020-08-01,2020-12-31,0.0,0
2914290080,VN,2021-01-01,2021-12-31,0.0,0
2914290080,VN,2022-01-01,2022-12-31,0.0,0
2914290080,VN,2023-01-01,2023-06-30,0.0,0
2914290090,2020,2012-01-01,,0.0,0
2914290090,2020,2014-01-01,2014-12-31,0.0,0
2914290090,2020,2015-01-01,,0.0,0
2914290090,VN,2020-08-01,2020-12-31,0.0,0
2914290090,VN,2021-01-01,2021-12-31,0.0,0
2914290090,VN,2022-01-01,2022-12-31,0.0,0
2914290090,VN,2023-01-01,,0.0,0
2914310000,1006,2017-09-21,,0.0,0
2914310000,2020,2009-01-01,,0.0,0
2914310000,2020,2014-01-01,2014-12-31,0.0,0
2914310000,2020,2015-01-01,,0.0,0
2914310000,5500,2026-05-01,2026-12-31,0.044,0
2914310000,AL,2009-04-01,,0.0,0
2914310000,BA,2009-01-01,,0.0,0
2914310000,CA,2017-09-21,,0.0,0
2914310000,HR,2009-01-01,2013-06-30,0.0,0
2914310000,JP,2019-02-01,2020-01-31,0.0,0
2914310000,JP,2020-02-01,,0.0,0
2914310000,ME,2010-05-01,,0.0,0
2914310000,MK,2009-01-01,,0.0,0
2914310000,NZ,2024-05-01,,0.0,0
2914310000,PE,2013-03-01,,0.0,0
2914310000,UA,2016-01-01,,0.0,0
2914310000,VN,2020-08-01,,0.0,0
2914310000,XK,2011-01-01,2016-03-31,0.0,0
2914310000,XK,2016-04-01,,0.0,0
2914310000,XS,2010-02-01,,0.0,0
2914390000,1006,2017-09-21,,0.0,0
2914390000,2020,2009-01-01,,0.0,0
2914390000,2020,2014-01-01,2014-12-31,0.0,0
2914390000,2020,2015-01-01,,0.0,0
2914390000,5500,2026-05-01,2026-12-31,0.044,0
2914390000,AL,2009-04-01,,0.0,0
2914390000,BA,2009-01-01,,0.0,0
2914390000,CA,2017-09-21,,0.0,0
2914390000,HR,2009-01-01,2013-06-30,0.0,0
2914390000,JP,2019-02-01,2020-01-31,0.0,0
2914390000,JP,2020-02-01,,0.0,0
2914390000,ME,2010-05-01,,0.0,0
2914390000,MK,2009-01-01,,0.0,0
2914390000,NZ,2024-05-01,,0.0,0
2914390000,PE,2013-03-01,,0.0,0
2914390000,UA,2016-01-01,,0.0,0
2914390000,VN,2020-08-01,,0.0,0
2914390000,XK,2011-01-01,2016-03-31,0.0,0
2914390000,XK,2016-04-01,,0.0,0
2914390000,XS,2010-02-01,,0.0,0
2914400000,1006,2017-09-21,,0.0,0
2914400000,2020,2009-01-01,,0.0,0
2914400000,2020,2014-01-01,2014-12-31,0.0,0
2914400000,2020,2015-01-01,,0.0,0
2914400000,AL,2009-04-01,,0.0,0
2914400000,BA,2009-01-01,,0.0,0
2914400000,CA,2017-09-21,,0.0,0
2914400000,HR,2009-01-01,2013-06-30,0.0,0
2914400000,JP,2019-02-01,2020-01-31,0.0,0
2914400000,JP,2020-02-01,,0.0,0
2914400000,ME,2010-05-01,,0.0,0
2914400000,MK,2009-01-01,,0.0,0
2914400000,NZ,2024-05-01,,0.0,0
2914400000,PE,2013-03-01,,0.0,0
2914400000,UA,2016-01-01,,0.0,0
2914400000,VN,2020-08-01,,0.0,0
2914400000,XK,2011-01-01,2016-03-31,0.0,0
2914400000,XK,2016-04-01,,0.0,0
2914400000,XS,2010-02-01,,0.0,0
2914401000,5500,2026-05-01,2026-12-31,0.044,0
2914409000,5500,2026-05-01,,0.0,0
2914500000,1006,2017-09-21,,0.0,0
2914500000,2020,2009-01-01,,0.0,0
2914500000,2020,2014-01-01,2014-12-31,0.0,0
2914500000,2020,2015-01-01,,0.0,0
2914500000,5500,2026-05-01,2026-12-31,0.044,0
2914500000,AL,2009-04-01,,0.0,0
2914500000,BA,2009-01-01,,0.0,0
2914500000,CA,2017-09-21,,0.0,0
2914500000,HR,2009-01-01,2013-06-30,0.0,0
2914500000,JP,2019-02-01,2020-01-31,0.0,0
2914500000,JP,2020-02-01,,0.0,0
2914500000,ME,2010-05-01,,0.0,0
2914500000,MK,2009-01-01,,0.0,0
2914500000,NZ,2024-05-01,,0.0,0
2914500000,PE,2013-03-01,,0.0,0
2914500000,UA,2016-01-01,,0.0,0
2914500000,VN,2020-08-01,,0.0,0
2914500000,XK,2011-01-01,2016-03-31,0.0,0
2914500000,XK,2016-04-01,,0.0,0
2914500000,XS,2010-02-01,,0.0,0
2914610000,1006,2017-09-21,,0.0,0
2914610000,2020,2009-01-01,,0.0,0
2914610000,2020,2014-01-01,2014-12-31,0.0,0
2914610000,2020,2015-01-01,,0.0,0
2914610000,5500,2026-05-01,2026-12-31,0.044,0
2914610000,AL,2009-04-01,,0.0,0
2914610000,BA,2009-01-01,,0.0,0
2914610000,CA,2017-09-21,,0.0,0
2914610000,HR,2009-01-01,2013-06-30,0.0,0
2914610000,JP,2019-02-01,2020-01-31,0.0,0
2914610000,JP,2020-02-01,,0.0,0
2914610000,ME,2010-05-01,,0.0,0
2914610000,MK,2009-01-01,,0.0,0
2914610000,NZ,2024-05-01,,0.0,0
2914610000,PE,2013-03-01,,0.0,0
2914610000,UA,2016-01-01,,0.0,0
2914610000,VN,2020-08-01,,0.0,0
2914610000,XK,2011-01-01,2016-03-31,0.0,0
2914610000,XK,2016-04-01,,0.0,0
2914610000,XS,2010-02-01,,0.0,0
2914620000,1006,2017-09-21,,0.0,0
2914620000,2020,2017-01-01,,0.0,0
2914620000,5500,2026-05-01,2026-12-31,0.044,0
2914620000,AL,2017-01-01,,0.0,0
2914620000,BA,2017-01-01,,0.0,0
2914620000,CA,2017-09-21,,0.0,0
2914620000,JP,2019-02-01,2020-01-31,0.0,0
2914620000,JP,2020-02-01,,0.0,0
2914620000,ME,2017-01-01,,0.0,0
2914620000,MK,2017-01-01,,0.0,0
2914620000,NZ,2024-05-01,,0.0,0
2914620000,PE,2017-01-01,,0.0,0
2914620000,UA,2017-01-01,,0.0,0
2914620000,VN,2020-08-01,,0.0,0
2914620000,XK,2017-01-01,,0.0,0
2914620000,XS,2017-01-01,,0.0,0
2914690000,2020,2009-01-01,,0.0,0
2914690000,2020,2014-01-01,2014-12-31,0.0,0
2914690000,2020,2015-01-01,,0.0,0
2914698000,1006,2017-09-21,,0.0,0
2914698000,5500,2026-05-01,2026-12-31,0.044,0
2914698000,AL,2017-01-01,,0.0,0
2914698000,BA,2017-01-01,,0.0,0
2914698000,CA,2017-09-21,,0.0,0
2914698000,JP,2019-02-01,2020-01-31,0.0,0
2914698000,JP,2020-02-01,,0.0,0
2914698000,ME,2017-01-01,,0.0,0
2914698000,MK,2017-01-01,,0.0,0
2914698000,NZ,2024-05-01,,0.0,0
2914698000,PE,2017-01-01,,0.0,0
2914698000,UA,2017-01-01,,0.0,0
2914698000,VN,2020-08-01,,0.0,0
2914698000,XK,2017-01-01,,0.0,0
2914698000,XS,2017-01-01,,0.0,0
2914699000,AL,2009-04-01,2016-12-31,0.0,0
2914699000,BA,2009-01-01,2016-12-31,0.0,0
2914699000,HR,2009-01-01,2013-06-30,0.0,0
2914699000,ME,2010-05-01,2016-12-31,0.0,0
2914699000,MK,2009-01-01,2016-12-31,0.0,0
2914699000,PE,2013-03-01,2016-12-31,0.0,0
2914699000,UA,2016-01-01,2016-12-31,0.0,0
2914699000,XK,2011-01-01,2016-03-31,0.0,0
2914699000,XK,2016-04-01,2016-12-31,0.0,0
2914699000,XS,2010-02-01,2016-12-31,0.0,0
2914700000,2020,2009-01-01,,0.0,0
2914700000,2020,2014-01-01,2014-12-31,0.0,0
2914700000,2020,2015-01-01,2016-12-31,0.0,0
2914700000,AL,2009-04-01,2016-12-31,0.0,0
2914700000,BA,2009-01-01,2016-12-31,0.0,0
2914700000,HR,2009-01-01,2013-06-30,0.0,0
2914700000,ME,2010-05-01,2016-12-31,0.0,0
2914700000,MK,2009-01-01,2016-12-31,0.0,0
2914700000,PE,2013-03-01,2016-12-31,0.0,0
2914700000,UA,2016-01-01,2016-12-31,0.0,0
2914700000,XK,2011-01-01,2016-03-31,0.0,0
2914700000,XK,2016-04-01,2016-12-31,0.0,0
2914700000,XS,2010-02-01,2016-12-31,0.0,0
2914710000,1006,2017-09-21,,0.0,0
2914710000,2020,2017-01-01,,0.0,0
2914710000,5500,2026-05-01,2026-12-31,0.044,0
2914710000,AL,2017-01-01,,0.0,0
2914710000,BA,2017-01-01,,0.0,0
2914710000,CA,2017-09-21,,0.0,0
2914710000,JP,2019-02-01,2020-01-31,0.0,0
2914710000,JP,2020-02-01,,0.0,0
2914710000,ME,2017-01-01,,0.0,0
2914710000,MK,2017-01-01,,0.0,0
2914710000,NZ,2024-05-01,,0.0,0
2914710000,PE,2017-01-01,,0.0,0
2914710000,UA,2017-01-01,,0.0,0
2914710000,VN,2020-08-01,,0.0,0
2914710000,XK,2017-01-01,,0.0,0
2914710000,XS,2017-01-01,,0.0,0
2914790000,1006,2017-09-21,,0.0,0
2914790000,2020,2017-01-01,,0.0,0
2914790000,5500,2026-05-01,2026-12-31,0.044,0
2914790000,AL,2017-01-01,,0.0,0
2914790000,BA,2017-01-01,,0.0,0
2914790000,CA,2017-09-21,,0.0,0
2914790000,JP,2019-02-01,2020-01-31,0.0,0
2914790000,JP,2020-02-01,,0.0,0
2914790000,ME,2017-01-01,,0.0,0
2914790000,MK,2017-01-01,,0.0,0
2914790000,NZ,2024-05-01,,0.0,0
2914790000,PE,2017-01-01,,0.0,0
2914790000,UA,2017-01-01,,0.0,0
2914790000,VN,2020-08-01,,0.0,0
